depth,table,price,x,y,z,df_original,id,cut_int,color_int,clarity_int,raw_density,carat_sqr
62.0,57.0,,5.25,5.2,3.24,0,2241.0,4,3,7,3.6630036630036624,0.08503056000000002
62.5,57.0,,6.61,6.55,4.11,0,2242.0,4,6,3,3.675303151395431,1.4115816100000005
62.2,56.0,,6.66,6.69,4.15,0,2243.0,5,4,3,3.699198685421603,1.6889601599999995
62.6,57.0,,7.1,7.15,4.46,0,2244.0,3,2,1,3.6835519687790255,3.733010409999999
60.9,55.0,,6.6,6.64,4.03,0,2245.0,3,4,5,3.635113429128198,1.3107960100000002
65.6,61.0,,5.62,5.47,3.64,0,2246.0,1,6,4,3.753394945728411,0.24009999999999995
59.7,59.0,,4.54,4.57,2.72,0,2247.0,4,7,3,3.614841091585614,0.013363360000000005
61.4,60.0,,6.57,6.53,4.02,0,2248.0,4,6,4,3.6876739186165857,1.2624769600000003
63.1,57.0,,4.71,4.73,2.98,0,2249.0,2,6,3,3.7054144872126593,0.028257609999999992
60.8,61.0,,5.72,5.76,3.49,0,2250.0,3,2,4,3.6526272199624636,0.24009999999999995
62.1,56.0,,6.43,6.39,3.98,0,2251.0,5,6,2,3.705763684330428,1.04060401
62.6,59.0,,6.33,6.28,3.95,0,2252.0,4,2,4,3.8211210940022537,1.0
59.2,58.0,,6.52,6.58,3.88,0,2253.0,3,6,4,3.6765985129432615,1.08243216
62.4,55.0,,6.71,6.64,4.17,0,2254.0,5,6,4,3.68153935365345,1.6889601599999995
62.0,55.0,,4.62,4.64,2.87,0,2255.0,5,4,3,3.6083704832953902,0.01874161
62.2,55.0,,5.32,5.36,3.32,0,2256.0,5,5,3,3.612531148046343,0.10556000999999997
61.3,60.0,,5.16,5.11,3.15,0,2257.0,4,6,4,3.684175167359075,0.06765201
58.9,59.0,,4.5,4.47,2.64,0,2258.0,4,6,5,3.502587395204845,0.009235209999999999
60.0,60.0,,4.36,4.38,2.62,0,2259.0,4,6,3,3.5975812741577573,0.0081
60.0,57.0,,6.29,6.31,3.83,0,2260.0,5,2,7,3.5918142080552604,0.6857496100000001
61.0,57.0,,5.21,5.19,3.17,0,2261.0,5,6,4,3.639906690991976,0.07311616000000001
62.0,61.0,,3.99,4.04,2.49,0,2262.0,3,7,6,3.737125229870572,0.00390625
61.6,56.0,,4.58,4.54,2.81,0,2263.0,5,2,5,3.594112310053732,0.015006249999999997
61.2,54.0,,5.96,6.0,3.66,0,2264.0,5,6,2,3.5757509076906158,0.3701505600000001
61.6,57.0,,5.68,5.65,3.49,0,2265.0,5,1,2,3.749963839634403,0.24009999999999995
62.7,56.0,,4.77,4.73,2.98,0,2266.0,5,5,4,3.5695663414167056,0.025600000000000005
62.5,58.0,,6.25,6.16,3.88,0,2267.0,4,3,6,3.695273798366583,0.7163929600000001
62.2,57.0,,6.45,6.38,3.99,0,2268.0,5,4,3,3.6542475237448437,1.0
61.6,57.0,,6.47,6.51,4.0,0,2269.0,5,5,6,3.7037300835476046,1.1698585600000002
62.2,53.0,,5.34,5.4,3.34,0,2270.0,5,5,2,3.5509505333901483,0.10556000999999997
61.8,61.0,,4.84,4.8,2.98,0,2271.0,4,6,2,3.639968938931722,0.031116959999999996
60.4,58.0,,4.78,4.82,2.9,0,2272.0,4,6,5,3.6818167939936695,0.028257609999999992
59.3,59.0,,5.19,5.24,3.09,0,2273.0,4,6,3,3.569966415183952,0.0625
63.1,59.0,,6.09,6.05,3.83,0,2274.0,3,1,4,3.826681515608238,0.6561
60.2,60.0,,6.91,6.94,4.17,0,2275.0,4,3,3,3.720483327989138,2.3642137599999997
62.8,53.0,,4.38,4.34,2.74,0,2276.0,5,5,4,3.6862673179686642,0.01048576
62.0,59.0,,6.43,6.4,3.98,0,2277.0,5,6,2,3.736606828856569,1.08243216
62.7,57.0,,4.35,4.32,2.72,0,2278.0,5,4,6,3.6389076703478334,0.009235209999999999
62.5,62.0,,5.58,5.56,3.48,0,2279.0,4,4,2,3.8901026009003696,0.24009999999999995
62.9,59.0,,7.25,7.29,4.57,0,2280.0,3,4,6,3.7758358306326483,5.33794816
61.6,58.0,,5.98,6.01,3.69,0,2281.0,5,3,8,3.6646647191462045,0.4304672100000001
61.4,56.0,,4.42,4.38,2.7,0,2282.0,5,5,7,3.6731704741374354,0.01048576
61.7,55.0,,4.37,4.39,2.7,0,2283.0,5,4,4,3.5908992712212005,0.009235209999999999
63.0,54.0,,6.82,6.74,4.27,0,2284.0,4,1,3,3.6376931775563746,2.00533921
61.4,59.0,,5.79,5.71,3.53,0,2285.0,4,7,3,3.7016416189345547,0.26873855999999996
61.4,60.0,,4.82,4.75,2.94,0,2286.0,4,4,3,3.6546612530139813,0.028257609999999992
63.5,56.0,,6.12,6.1,3.88,0,2287.0,3,1,4,3.7280418336000953,0.6561
63.2,59.0,,4.71,4.75,2.99,0,2288.0,3,6,5,3.6774722311605226,0.028257609999999992
62.6,56.0,,7.32,7.27,4.57,0,2289.0,5,2,4,3.725345061936699,5.19885601
62.0,57.0,,4.74,4.77,2.95,0,2290.0,3,6,5,3.6882161942376577,0.028257609999999992
62.8,57.0,,3.94,3.96,2.48,0,2291.0,3,1,6,3.721511826964586,0.0033177599999999995
61.4,58.0,,7.38,7.32,4.51,0,2292.0,4,2,6,3.6940138948116252,5.0625
62.6,54.0,,4.28,4.25,2.67,0,2293.0,5,4,7,3.706197379718452,0.0081
62.6,57.0,,4.81,4.84,3.02,0,2294.0,5,6,3,3.584290158642959,0.031116959999999996
62.4,56.0,,6.93,6.91,4.32,0,2295.0,5,3,3,3.7124976825893374,2.68435456
62.1,54.5,,4.62,4.66,2.88,0,2296.0,5,6,6,3.6771764239575404,0.02085136
58.7,61.0,,4.77,4.74,2.79,0,2297.0,4,7,4,3.6143809369179247,0.02085136
60.5,58.0,,4.66,4.7,2.83,0,2298.0,3,6,4,3.67844813371998,0.02085136
63.6,54.0,,4.28,4.33,2.74,0,2299.0,3,6,5,3.5447880823279387,0.0081
62.8,59.0,,6.64,6.7,4.19,0,2300.0,2,4,5,3.8625631368132733,2.0736
62.3,53.0,,4.83,4.86,3.02,0,2301.0,5,1,5,3.5547592894747133,0.031116959999999996
60.9,56.0,,4.49,4.51,2.74,0,2302.0,5,7,4,3.5685496581527683,0.011859210000000002
62.5,55.0,,5.33,5.27,3.31,0,2303.0,4,6,4,3.6784112997525424,0.10556000999999997
61.8,58.0,,6.02,5.98,3.71,0,2304.0,4,4,3,3.6837785768748734,0.4521217599999999
61.3,58.0,,5.83,5.76,3.55,0,2305.0,4,6,3,3.6741316969858033,0.28398240999999996
60.2,58.0,,4.51,4.56,2.73,0,2306.0,4,4,4,3.6335081264477935,0.013363360000000005
62.6,56.0,,5.11,5.14,3.21,0,2307.0,5,7,4,3.7005437450883294,0.07311616000000001
61.6,57.0,,7.34,7.28,4.5,0,2308.0,5,2,4,3.767803495323932,5.19885601
60.4,57.0,,6.02,6.06,3.65,0,2309.0,5,6,4,3.649843890319038,0.4304672100000001
60.6,59.0,,6.77,6.7,4.08,0,2310.0,4,3,4,3.631162114529447,1.5735193600000006
60.7,59.0,,4.63,4.66,2.82,0,2311.0,4,7,6,3.6486899329489124,0.01874161
62.0,58.0,,7.39,7.33,4.56,0,2312.0,4,4,4,3.692169093960166,5.33794816
62.4,57.0,,6.48,6.4,4.02,0,2313.0,5,2,5,3.7068707388981017,1.1255088100000001
62.9,58.0,,5.72,5.75,3.61,0,2314.0,5,3,3,3.688952261757272,0.28398240999999996
63.1,58.0,,4.72,4.75,2.99,0,2315.0,2,6,6,3.6696809764334883,0.028257609999999992
63.6,58.0,,7.22,7.27,4.61,0,2316.0,2,3,4,3.719375068617305,5.0625
61.7,55.0,,5.19,5.22,3.21,0,2317.0,5,4,6,3.587663487927823,0.07311616000000001
62.2,55.0,,5.53,5.5,3.43,0,2318.0,4,5,4,3.6808598642011936,0.16777216
61.8,54.0,,7.55,7.6,4.68,0,2319.0,5,3,2,3.6195940692280892,6.887475360000002
62.6,58.0,,6.73,6.78,4.23,0,2320.0,3,6,3,3.7303310137202503,2.0736
61.7,56.0,,6.53,6.46,4.01,0,2321.0,4,4,5,3.582469917686784,1.04060401
63.7,59.0,,6.27,6.32,4.01,0,2322.0,2,5,4,3.775915429160731,1.0
61.2,56.0,,4.55,4.57,2.79,0,2323.0,5,4,7,3.6198243299252684,0.015006249999999997
61.8,56.0,,6.69,6.73,4.15,0,2324.0,5,5,2,3.628611019882941,1.6304736099999995
65.1,57.0,,6.27,6.23,4.07,0,2325.0,1,3,6,3.7739944196586315,1.0
60.4,60.0,,6.47,6.44,3.9,0,2326.0,3,6,4,3.729218835730495,1.04060401
61.1,67.0,,5.07,5.04,3.09,0,2327.0,1,5,2,3.7994810212883405,0.0625
63.7,61.0,,8.1,8.07,5.15,0,2328.0,2,3,3,3.7428701665176205,19.448100000000004
62.9,56.0,,5.07,5.1,3.2,0,2329.0,3,7,4,3.6982248520710064,0.06765201
62.9,56.0,,4.25,4.3,2.69,0,2330.0,3,6,3,3.6615320460335954,0.0081
65.1,56.0,,7.1,7.03,4.61,0,2331.0,1,6,3,3.728830898952898,4.181616009999999
58.1,61.0,,4.41,4.47,2.58,0,2332.0,3,4,2,3.53921288613255,0.0081
62.7,56.0,,4.9,4.93,3.08,0,2333.0,5,2,6,3.709499921777937,0.044774560000000005
62.2,54.0,,6.83,6.87,4.26,0,2334.0,5,5,6,3.6620480736261376,2.2153345599999996
61.3,56.0,,4.15,4.17,2.55,0,2335.0,5,2,6,3.671053235370598,0.005314410000000001
62.5,55.0,,6.45,6.54,4.06,0,2336.0,5,4,7,3.643519457620089,1.1698585600000002
61.9,58.0,,4.76,4.74,2.94,0,2337.0,4,4,4,3.618083761533547,0.025600000000000005
62.6,54.0,,4.5,4.53,2.82,0,2338.0,3,2,4,3.653082418758056,0.015006249999999997
62.1,58.0,,7.34,7.2,4.52,0,2339.0,4,3,2,3.7928110406468782,5.19885601
60.6,56.0,,5.73,5.78,3.49,0,2340.0,5,6,2,3.6336358612036217,0.24009999999999995
61.6,60.0,,5.59,5.65,3.46,0,2341.0,3,5,4,3.843376549052329,0.24009999999999995
61.5,57.0,,6.88,6.82,4.21,0,2342.0,5,5,2,3.6752062124794858,2.14358881
62.6,54.0,,4.32,4.31,2.7,0,2343.0,5,4,7,3.580533356248746,0.0081
62.4,58.0,,7.64,7.68,4.78,0,2344.0,5,3,4,3.65817843764376,8.550360809999999
62.0,57.0,,6.41,6.5,4.0,0,2345.0,3,4,3,3.672146885875435,1.08243216
61.6,59.0,,4.65,4.7,2.88,0,2346.0,3,4,4,3.6223594905818657,0.02085136
61.5,60.0,,5.16,5.15,3.17,0,2347.0,4,5,3,3.7037221695549767,0.07311616000000001
60.6,58.0,,5.92,5.97,3.6,0,2348.0,3,2,2,3.678301416994885,0.3701505600000001
64.0,54.0,,6.29,6.24,4.01,0,2349.0,2,7,2,3.81216458669884,1.0
62.6,57.0,,5.06,5.1,3.18,0,2350.0,3,5,7,3.7288388395853533,0.06765201
61.6,57.0,,4.36,4.38,2.69,0,2351.0,5,7,4,3.6207627148338672,0.009235209999999999
62.3,58.0,,7.35,7.31,4.57,0,2352.0,4,4,3,3.7142738628197716,5.33794816
62.7,58.0,,4.69,4.65,2.93,0,2353.0,4,3,3,3.755932906831502,0.025600000000000005
63.1,56.0,,5.62,5.69,3.57,0,2354.0,3,7,4,3.67902291037937,0.24009999999999995
61.6,55.0,,5.35,5.37,3.3,0,2355.0,5,5,4,3.607315255621004,0.10556000999999997
62.8,57.0,,5.16,5.19,3.25,0,2356.0,3,6,4,3.6536479606784757,0.07890481000000002
62.4,65.0,,5.78,5.71,3.59,0,2357.0,2,3,3,3.7473527358316687,0.29986576
61.7,56.0,,4.41,4.44,2.73,0,2358.0,5,3,6,3.704085336738398,0.011859210000000002
62.9,57.0,,5.66,5.61,3.54,0,2359.0,5,6,5,3.7365150506292446,0.24009999999999995
60.3,60.0,,5.21,5.17,3.13,0,2360.0,4,6,4,3.700683894686555,0.07311616000000001
60.5,56.0,,6.48,6.45,3.91,0,2361.0,4,5,3,3.67146821279536,1.0
62.6,59.0,,4.27,4.23,2.66,0,2362.0,4,7,3,3.746473163825403,0.0081
59.7,56.0,,4.8,4.85,2.88,0,2363.0,3,6,5,3.4901202749140903,0.023134410000000005
63.5,55.0,,6.36,6.3,4.02,0,2364.0,3,4,6,3.725010765281113,1.0
63.0,59.0,,7.23,7.3,4.58,0,2365.0,3,3,8,3.7231957827609587,5.0625
61.8,54.0,,5.15,5.18,3.19,0,2366.0,3,6,2,3.666290911018063,0.07311616000000001
58.2,58.0,,4.81,4.77,2.79,0,2367.0,4,7,5,3.561780798542821,0.02085136
62.0,57.0,,5.72,5.66,3.53,0,2368.0,5,6,5,3.727541040226853,0.25411680999999997
62.2,56.0,,4.77,4.75,2.96,0,2369.0,5,4,3,3.668017570698802,0.028257609999999992
61.8,60.0,,6.47,6.51,4.01,0,2370.0,4,2,3,3.694493848925292,1.1698585600000002
62.9,57.0,,4.38,4.33,2.74,0,2371.0,5,3,7,3.6947806374097003,0.01048576
61.2,57.0,,4.33,4.3,2.64,0,2372.0,4,7,2,3.661948449531026,0.0081
62.3,58.0,,4.4,4.37,2.73,0,2373.0,4,6,3,3.657669561559722,0.01048576
62.5,54.0,,8.28,8.35,5.2,0,2374.0,5,4,2,3.704964652634531,24.289126560000007
63.2,58.0,,8.38,8.26,5.26,0,2375.0,3,3,2,3.7243447850307088,26.08757775999999
61.9,57.0,,4.8,4.76,2.96,0,2376.0,5,6,2,3.6374347036111754,0.028257609999999992
62.6,62.0,,5.61,5.64,3.52,0,2377.0,2,7,3,3.7710705875457267,0.24009999999999995
62.6,59.0,,6.11,6.15,3.84,0,2378.0,3,2,5,3.7423655742285744,0.6561
60.9,56.0,,5.83,5.86,3.56,0,2379.0,3,2,4,3.6506214508806245,0.29986576
61.4,60.0,,4.28,4.25,2.62,0,2380.0,4,6,6,3.776926337346667,0.0081
61.6,58.0,,4.8,4.74,2.94,0,2381.0,4,4,6,3.6776313901087865,0.028257609999999992
62.9,60.0,,6.36,6.32,3.99,0,2382.0,4,3,3,3.741141724624434,1.0
62.3,57.0,,3.95,3.98,2.47,0,2383.0,3,2,7,3.708389742490961,0.0033177599999999995
61.5,58.0,,4.84,4.78,2.96,0,2384.0,4,6,3,3.6798962245900246,0.031116959999999996
63.1,60.0,,7.25,7.21,4.56,0,2385.0,3,5,2,3.8261035917547472,5.33794816
61.3,57.0,,4.15,4.18,2.55,0,2386.0,3,6,7,3.6622708113625344,0.005314410000000001
61.5,55.0,,6.34,6.37,3.91,0,2387.0,5,5,1,3.571689165416437,0.7807489599999998
65.0,54.0,,5.56,5.52,3.6,0,2388.0,1,6,2,3.8013067806624266,0.24009999999999995
62.4,56.0,,6.8,6.83,4.25,0,2389.0,3,4,2,3.5868623566901565,1.9387777599999996
65.6,56.0,,5.54,5.49,3.63,0,2390.0,1,4,2,3.85852097021912,0.25411680999999997
61.6,57.0,,4.42,4.38,2.71,0,2391.0,5,4,3,3.6596163395465227,0.01048576
62.0,58.0,,7.41,7.36,4.58,0,2392.0,4,2,4,3.675201718130381,5.47981281
59.3,58.0,,7.72,7.77,4.59,0,2393.0,2,2,3,3.704666917102151,8.352099999999998
60.7,58.0,,4.42,4.38,2.67,0,2394.0,4,2,3,3.598365738357952,0.009235209999999999
62.7,55.0,,5.83,5.74,3.63,0,2395.0,4,5,2,3.7538573971809828,0.33362176
62.0,60.0,,4.23,4.28,2.64,0,2396.0,3,4,5,3.766035780352741,0.0081
61.9,58.0,,7.46,7.5,4.63,0,2397.0,3,2,2,3.6827080643200025,6.391289610000001
62.3,55.0,,6.59,6.63,4.12,0,2398.0,5,4,5,3.6331354485559024,1.4115816100000005
61.7,56.0,,6.83,6.78,4.2,0,2399.0,5,3,2,3.6711195186946357,2.00533921
61.9,58.0,,5.07,5.11,3.15,0,2400.0,5,6,7,3.676053653473494,0.0625
60.1,59.0,,4.37,4.32,2.61,0,2401.0,4,6,6,3.6531441881398474,0.0081
62.3,56.0,,5.99,5.95,3.72,0,2402.0,5,5,2,3.7108925103780543,0.4521217599999999
58.7,56.0,,6.46,6.42,3.78,0,2403.0,4,5,4,3.827294704294792,1.0
62.0,60.0,,6.79,6.74,4.22,0,2404.0,4,7,4,3.7902596251209544,2.2153345599999996
63.6,56.0,,5.73,5.75,3.65,0,2405.0,3,6,3,3.741943128701016,0.31640625
61.0,60.0,,6.93,6.97,4.24,0,2406.0,4,4,4,3.7206867016563554,2.6014464100000003
64.0,54.0,,5.68,5.7,3.64,0,2407.0,2,7,4,3.665719010418788,0.26873855999999996
59.2,63.0,,6.78,6.86,4.04,0,2408.0,3,5,2,3.6401638048167153,1.6889601599999995
60.6,61.0,,4.46,4.49,2.71,0,2409.0,3,4,4,3.64850293264086,0.011859210000000002
60.4,57.0,,5.27,5.3,3.19,0,2410.0,5,6,2,3.636368125707002,0.08503056000000002
62.3,56.0,,6.18,6.22,3.86,0,2411.0,5,4,2,3.6798191761119408,0.6857496100000001
61.3,60.0,,8.09,8.05,4.95,0,2412.0,4,2,3,3.7410861294346005,16.322408009999993
64.2,60.0,,5.64,5.58,3.6,0,2413.0,2,6,4,3.7070930459171136,0.24009999999999995
62.0,57.0,,5.88,5.92,3.66,0,2414.0,5,7,3,3.579189761859552,0.33362176
60.6,59.0,,6.8,6.77,4.11,0,2415.0,4,3,2,3.615069894522408,1.6889601599999995
61.0,59.0,,6.44,6.48,3.94,0,2416.0,4,4,3,3.722153909750466,1.08243216
63.3,58.0,,6.37,6.39,4.04,0,2417.0,2,6,3,3.685114349098253,1.04060401
62.1,57.0,,5.22,5.19,3.23,0,2418.0,5,6,4,3.565448853327651,0.07311616000000001
61.1,59.0,,4.43,4.47,2.72,0,2419.0,3,4,4,3.6760807008882304,0.011859210000000002
61.1,57.0,,4.05,4.08,2.48,0,2420.0,3,5,7,3.660364982313116,0.00390625
61.9,55.0,,4.45,4.41,2.74,0,2421.0,5,5,4,3.5706893271538087,0.01048576
62.5,56.0,,6.77,6.74,4.22,0,2422.0,5,2,4,3.739137882350478,2.0736
62.6,58.0,,6.68,6.71,4.19,0,2423.0,4,4,4,3.673974055524035,1.7490062499999994
61.5,55.0,,4.34,4.37,2.68,0,2424.0,5,3,6,3.5413311911165146,0.0081
61.6,55.0,,5.87,5.92,3.63,0,2425.0,5,6,2,3.614917661688609,0.33362176
62.6,57.0,,7.26,7.3,4.56,0,2426.0,3,3,3,3.7240730037479084,5.0625
63.5,55.0,,6.22,6.12,3.92,0,2427.0,3,1,5,3.6590198780476824,0.6857496100000001
62.5,57.0,,4.85,4.88,3.04,0,2428.0,3,2,4,3.669178015174831,0.03748096
64.3,60.0,,6.02,6.04,3.88,0,2429.0,2,3,4,3.8276181418439306,0.6561
60.3,58.0,,7.06,7.04,4.25,0,2430.0,4,5,5,3.6073533199012284,2.6014464100000003
61.9,59.0,,7.59,7.67,4.72,0,2431.0,5,3,2,3.712111677089258,8.352099999999998
61.6,62.0,,6.12,6.09,3.76,0,2432.0,4,7,4,3.853338841038984,0.6561
61.8,56.0,,4.64,4.65,2.87,0,2433.0,5,4,5,3.681985016258871,0.02085136
61.6,56.1,,5.72,5.77,3.53,0,2434.0,3,3,2,3.6049790322402893,0.24009999999999995
61.1,57.0,,6.52,6.54,3.99,0,2435.0,5,5,4,3.6676370387893527,1.1698585600000002
59.1,60.0,,5.18,5.21,3.07,0,2436.0,3,4,4,3.693308350476038,0.06765201
61.3,61.0,,5.83,5.78,3.56,0,2437.0,4,1,5,3.651133555264457,0.28398240999999996
61.6,57.0,,6.46,6.49,3.99,0,2438.0,5,1,3,3.6943527800596483,1.1255088100000001
58.6,60.0,,5.92,5.89,3.46,0,2439.0,4,6,4,3.6304546005518556,0.28398240999999996
57.2,60.0,,6.84,6.74,3.88,0,2440.0,2,3,3,3.555571298462438,1.2624769600000003
60.1,59.0,,8.24,8.19,4.94,0,2441.0,4,2,3,3.617505877637162,16.322408009999993
62.0,57.0,,4.82,4.8,2.98,0,2442.0,5,3,5,3.655072544487455,0.031116959999999996
61.9,59.0,,6.2,6.14,3.82,0,2443.0,4,2,4,3.713388056753773,0.6561
63.5,57.0,,4.26,4.21,2.69,0,2444.0,3,5,3,3.7310281880423286,0.0081
60.1,58.0,,6.54,6.39,3.89,0,2445.0,4,4,2,3.727729721436354,1.04060401
62.1,59.0,,7.6,7.53,4.7,0,2446.0,4,2,6,3.792221929750204,8.352099999999998
61.9,58.0,,6.66,6.63,4.11,0,2447.0,4,7,1,3.6698190412230773,1.5180704100000004
56.6,59.0,,5.37,5.26,3.01,0,2448.0,2,6,4,3.5991081833346197,0.06765201
59.3,59.0,,6.17,6.1,3.64,0,2449.0,4,1,3,3.635071520397131,0.4745832099999999
62.1,58.0,,4.36,4.33,2.7,0,2450.0,4,4,3,3.649007823001932,0.009235209999999999
61.4,60.0,,4.16,4.24,2.58,0,2451.0,3,6,5,3.691733891382861,0.006146560000000002
62.1,55.0,,4.75,4.78,2.96,0,2452.0,5,6,5,3.6603438937726542,0.028257609999999992
62.0,56.0,,4.14,4.17,2.57,0,2453.0,3,4,6,3.651282999991481,0.005314410000000001
61.3,54.0,,6.66,6.68,4.09,0,2454.0,5,3,5,3.5942124869404792,1.4115816100000005
59.1,60.0,,5.87,5.84,3.46,0,2455.0,4,6,3,3.591555252013867,0.25411680999999997
61.0,55.0,,4.69,4.73,2.87,0,2456.0,5,4,3,3.5811207648318986,0.02085136
61.4,58.0,,4.76,4.78,2.93,0,2457.0,4,7,3,3.690053284369426,0.028257609999999992
62.4,53.0,,5.79,5.82,3.62,0,2458.0,5,7,3,3.590574908098497,0.28398240999999996
62.1,55.0,,4.49,4.46,2.78,0,2459.0,5,7,4,3.664410946299639,0.013363360000000005
65.0,57.0,,7.1,7.06,4.6,0,2460.0,1,3,3,3.903207395623898,5.0625
62.1,54.0,,6.26,6.23,3.88,0,2461.0,5,3,7,3.6479172005270137,0.7163929600000001
60.7,57.0,,5.23,5.25,3.18,0,2462.0,5,3,7,3.5732753363259513,0.07311616000000001
63.4,58.0,,4.7,4.73,2.99,0,2463.0,2,4,2,3.700879289804273,0.028257609999999992
63.5,57.0,,4.65,4.68,2.96,0,2464.0,2,2,7,3.7258101774230816,0.025600000000000005
61.9,56.0,,5.32,5.28,3.28,0,2465.0,5,5,6,3.6468666122067916,0.09834496000000004
60.6,56.6,,5.75,5.77,3.49,0,2466.0,5,7,2,3.6272726860537197,0.24009999999999995
63.2,57.0,,7.43,7.38,4.68,0,2467.0,3,5,2,3.6941736708667094,6.232012960000001
58.9,65.0,,6.59,6.54,3.87,0,2468.0,2,7,2,3.669249926534062,1.08243216
60.0,61.0,,6.36,6.32,3.81,0,2469.0,4,7,2,3.7611730346460446,0.8493465599999999
60.9,57.0,,5.93,5.97,3.62,0,2470.0,3,6,3,3.651810710545452,0.3701505600000001
63.7,57.2,,6.69,6.73,4.28,0,2471.0,2,2,3,3.70521369648745,2.00533921
62.8,58.0,,6.35,6.39,4.0,0,2472.0,3,7,3,3.6967210084654916,1.0
62.0,54.0,,4.41,4.43,2.74,0,2473.0,5,6,3,3.69889762762794,0.011859210000000002
60.8,61.0,,3.91,3.94,2.39,0,2474.0,3,6,6,3.7480744267632504,0.0027984100000000003
61.9,56.0,,5.1,5.14,3.17,0,2475.0,5,4,5,3.6823822558273713,0.06765201
61.8,57.0,,7.02,6.97,4.32,0,2476.0,5,3,3,3.6333529080221263,2.68435456
64.3,56.0,,7.93,7.89,5.09,0,2477.0,2,4,2,3.7680206411417125,16.0
61.3,55.0,,5.18,5.2,3.18,0,2478.0,5,5,2,3.642456472645152,0.07311616000000001
61.2,58.0,,5.24,5.29,3.22,0,2479.0,5,2,5,3.6299628426247987,0.08503056000000002
62.1,58.0,,5.74,5.72,3.57,0,2480.0,5,2,4,3.6855949952896045,0.26873855999999996
62.7,57.0,,4.82,4.85,3.03,0,2481.0,5,4,3,3.727112669345388,0.03748096
60.2,57.0,,5.24,5.2,3.14,0,2482.0,4,4,5,3.5764910929008753,0.06765201
62.4,57.0,,7.25,7.15,4.49,0,2483.0,5,6,6,3.686352814683971,4.181616009999999
61.1,58.0,,6.24,6.17,3.79,0,2484.0,4,4,3,3.6595888299809314,0.62742241
63.2,55.0,,6.34,6.29,3.99,0,2485.0,3,6,5,3.7708430047600485,1.0
61.6,55.0,,4.38,4.42,2.71,0,2486.0,5,4,7,3.5452533289356936,0.009235209999999999
65.0,61.0,,7.9,7.79,5.11,0,2487.0,5,3,3,3.8158895612874946,16.0
60.6,56.0,,6.94,6.92,4.2,0,2488.0,5,2,2,3.5993308219324778,2.14358881
61.9,55.0,,5.31,5.25,3.27,0,2489.0,4,6,4,3.685850365993424,0.09834496000000004
63.0,56.0,,6.14,6.09,3.85,0,2490.0,4,7,3,3.7510026117397643,0.6561
63.3,56.0,,8.0,7.93,5.04,0,2491.0,3,5,3,3.7530775235693272,16.0
61.9,58.0,,5.72,5.75,3.55,0,2492.0,5,4,4,3.6999130691721014,0.26873855999999996
60.7,55.0,,6.71,6.74,4.08,0,2493.0,3,7,3,3.5768551717033565,1.4641000000000004
61.4,57.0,,5.19,5.26,3.21,0,2494.0,5,4,6,3.6288497388494863,0.07890481000000002
62.3,54.0,,4.84,4.85,3.02,0,2495.0,5,3,7,3.639365407521469,0.03418801
61.6,54.0,,4.32,4.35,2.67,0,2496.0,5,5,5,3.5874696858811546,0.0081
63.1,56.0,,7.33,7.28,4.61,0,2497.0,3,3,6,3.6829168883869356,5.19885601
62.9,55.0,,4.74,4.73,2.98,0,2498.0,5,6,4,3.5921585334509882,0.025600000000000005
60.7,60.0,,4.58,4.55,2.77,0,2499.0,4,6,4,3.637999633774703,0.015006249999999997
60.5,59.0,,4.41,4.42,2.67,0,2500.0,3,3,5,3.6891737392162285,0.01048576
60.9,57.0,,5.74,5.79,3.51,0,2501.0,5,4,8,3.651842398209136,0.25411680999999997
62.0,55.0,,6.47,6.52,4.03,0,2502.0,5,5,4,3.6705206113496787,1.1698585600000002
61.9,55.0,,4.71,4.75,2.93,0,2503.0,3,4,3,3.6612476387813087,0.025600000000000005
62.7,58.0,,7.27,7.24,4.55,0,2504.0,4,6,2,3.7830651797077057,5.19885601
62.1,60.0,,6.77,6.83,4.22,0,2505.0,3,3,4,3.72061555462678,2.14358881
61.6,54.0,,6.95,6.91,4.27,0,2506.0,5,5,4,3.6281247254676288,2.3642137599999997
62.4,58.0,,6.81,6.75,4.23,0,2507.0,4,5,3,3.7028936957077683,2.0736
63.3,60.0,,3.99,4.04,2.54,0,2508.0,2,6,5,3.6635597725896556,0.00390625
61.3,56.0,,8.45,8.36,5.15,0,2509.0,5,2,4,3.661288988123625,24.289126560000007
63.3,57.0,,4.53,4.51,2.86,0,2510.0,3,7,3,3.5940036821081156,0.015006249999999997
61.1,57.0,,5.69,5.73,3.49,0,2511.0,3,6,3,3.7438400319375913,0.25411680999999997
61.8,56.0,,5.73,5.76,3.55,0,2512.0,3,2,3,3.635834787667248,0.25411680999999997
60.5,59.0,,5.67,5.72,3.44,0,2513.0,3,4,6,3.5494221540733166,0.18974736000000003
62.0,58.0,,4.35,4.3,2.68,0,2514.0,4,7,3,3.7103974912925355,0.009235209999999999
61.6,54.0,,5.25,5.27,3.24,0,2515.0,5,7,6,3.614348965392609,0.08503056000000002
59.9,61.0,,5.16,5.13,3.08,0,2516.0,4,5,5,3.6796242426597385,0.0625
61.9,57.0,,6.77,6.73,4.18,0,2517.0,5,3,5,3.7805281983875014,2.0736
62.4,56.0,,4.27,4.32,2.68,0,2518.0,5,5,3,3.6410453586866605,0.0081
